 , date, time, times, wifi_ssid_name, stutus_result   , play youtube, local host      , bytes transmitted, average cpu load, (Mb)          , (MB/s)          
 ,2021-05-11, 16:24:30 ,1 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,100225710 ,92.7582645218707 ,800.8454606592809 ,95.46821840516101
  ,2021-05-11, 16:25:52 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,104156130 ,56.84502394129015 ,833.0675024440112 ,99.3093851141943
  ,2021-05-11, 16:27:08 ,2 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110 ,44.52699233914627 ,903.2981352774844 ,107.68152895897441
  ,2021-05-11, 16:28:36 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112016970 ,45.86021456205014 ,891.2153076723271 ,106.24114366439903
  ,2021-05-11, 16:29:45 ,3 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,84504030 ,79.95034151795855 ,671.2776214558481 ,80.02252834508992
  ,2021-05-11, 16:31:12 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250 ,61.27682585062163 ,914.9049176573451 ,109.06516524044812
  ,2021-05-11, 16:32:33 ,4 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,104811200 ,89.04582709975861 ,835.0964948589833 ,99.55125985848704
  ,2021-05-11, 16:33:57 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,111361900 ,54.56999534765057 ,890.2764666177295 ,106.12922508927936
  ,2021-05-11, 16:35:12 ,5 ,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,116602460 ,46.354017571554145 ,930.5538103669743 ,110.93065862261943
  ,2021-05-11, 16:36:21 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,91709800 ,83.90541535414168 ,731.6268882752883 ,87.21672156754592
  ,2021-05-11, 16:37:36 ,6 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,106776410 ,61.37825504719942 ,850.5487507728129 ,101.39331230793152
  ,2021-05-11, 16:38:56 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,98260500 ,86.4302976502183 ,784.0048740677224 ,93.46066404196291
  ,2021-05-11, 16:40:08 ,7 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970 ,49.88086671911704 ,894.4140205167265 ,106.62245995005685
  ,2021-05-11, 16:41:34 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,52.15014404369776 ,924.5403053006186 ,110.21379295594913
  ,2021-05-11, 16:42:44 ,8 ,CBN_CH8679G_Nelson-24G ,Scanning ,IGNORE ,10.118.252.82 ,108741620 ,89.34082668194449 ,868.0597508085423 ,103.48078618151453
  ,2021-05-11, 16:44:07 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,47.90536837751822 ,952.9748810306212 ,113.60345852740065
  ,2021-05-11, 16:45:22 ,9 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,92364870 ,83.72275739880988 ,733.1281220721222 ,87.39568258191612
  ,2021-05-11, 16:46:50 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,109396690 ,60.12568885703532 ,871.5479438556877 ,103.8966111964807
  ,2021-05-11, 16:48:05 ,10 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,95640220 ,63.33434019115383 ,762.5169552612441 ,90.89910450711776
  ,2021-05-11, 16:49:30 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,111361900 ,64.42107221769973 ,890.725944605577 ,106.18280704087935
  ,2021-05-11, 16:50:47 ,11 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,101535850 ,64.5786837368516 ,810.5020469383425 ,96.61937319497376
  ,2021-05-11, 16:52:23 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,111361900 ,41.90192860646803 ,889.1985523525055 ,106.00072769552534
  ,2021-05-11, 16:53:46 ,12 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,103501060 ,42.2074669755755 ,826.5793148295345 ,98.53593287820036
  ,2021-05-11, 16:54:38 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,116602460 ,44.74447366281829 ,929.8359520492766 ,110.84508324256856
  ,2021-05-11, 16:56:02 ,13 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,78608400 ,65.90588568231802 ,624.9251231007103 ,74.49687994727019
  ,2021-05-11, 16:57:39 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,98260500 ,63.226200121484624 ,784.4006717418794 ,93.50784680150501
  ,2021-05-11, 16:58:59 ,14 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,89744590 ,77.92877660353706 ,716.5672543152652 ,85.42147330227675
  ,2021-05-11, 17:00:12 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,87.84750027811975 ,922.9247828307258 ,110.0212076700599
  ,2021-05-11, 17:01:27 ,15 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,111361900 ,60.87209275068799 ,890.7783920348122 ,106.18905926165726
  ,2021-05-11, 17:02:50 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,104811200 ,88.79401416622571 ,834.3984791077492 ,99.46804989668718
  ,2021-05-11, 17:04:07 ,16 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,107431480 ,50.14160323728804 ,855.9867124387888 ,102.04156785473691
  ,2021-05-11, 17:05:39 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460 ,42.47931231107639 ,932.7171641564474 ,111.1885504909095
  ,2021-05-11, 17:06:58 ,17 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,105466270 ,87.27089121695633 ,839.6335895614278 ,100.09212369459007
  ,2021-05-11, 17:08:32 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110 ,40.49139459299749 ,906.5263203914823 ,108.06635861295251
  ,2021-05-11, 17:09:50 ,18 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,100225710 ,92.08153605951891 ,800.7680407869917 ,95.4589892371883
  ,2021-05-11, 17:11:24 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,46.60941313103211 ,925.4630283495021 ,110.32379011505867
  ,2021-05-11, 17:12:37 ,19 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104811200 ,91.53810230976866 ,836.7900059646576 ,99.75314211424083
  ,2021-05-11, 17:13:55 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,51.24511505316942 ,935.0708607913515 ,111.4691329945745
  ,2021-05-11, 17:15:12 ,20 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,106121340 ,74.46480740261741 ,845.3527354775246 ,100.77389901608521
  ,2021-05-11, 17:16:45 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,39.99863892814659 ,952.1356664492107 ,113.50341635337004
  ,2021-05-11, 17:17:59 ,21 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,54.0187057875778 ,910.1871484613546 ,108.50276332632953
  ,2021-05-11, 17:19:21 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,109396690 ,40.69054835430757 ,872.9503012923419 ,104.06378523020052
  ,2021-05-11, 17:20:40 ,22 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,113982180 ,43.239350461572684 ,908.8943212207289 ,108.34864630946265
  ,2021-05-11, 17:22:10 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,42.18618284836424 ,927.1025610472826 ,110.51923764315637
  ,2021-05-11, 17:23:28 ,23 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460 ,47.4265430513066 ,928.6333835332093 ,110.70172590413205
  ,2021-05-11, 17:24:53 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,106121340 ,86.80338827796463 ,843.851044002094 ,100.59488344217466
  ,2021-05-11, 17:26:06 ,24 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,101535850 ,85.74023881728581 ,808.8451184174546 ,96.4218519231623
  ,2021-05-11, 17:27:28 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,46.05910536775558 ,947.907207677054 ,112.99934478724646
  ,2021-05-11, 17:28:39 ,25 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390 ,48.96732326163495 ,924.8904286232654 ,110.25553090849702
  ,2021-05-11, 17:29:59 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110051760 ,48.322453331605494 ,879.7833416204613 ,104.87834711318747
  ,2021-05-11, 17:31:11 ,26 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,55.22784887235309 ,908.3313600581392 ,108.28153610922566
  ,2021-05-11, 17:32:37 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,48.23819600932846 ,946.1002643947982 ,112.78394036231019
  ,2021-05-11, 17:33:46 ,27 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600 ,47.172959841758704 ,940.8058488812669 ,112.1527968503555
  ,2021-05-11, 17:35:05 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,43.66842027246615 ,949.5175504887399 ,113.19131260976074
  ,2021-05-11, 17:36:17 ,28 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740 ,60.381083997852734 ,950.1988832108538 ,113.27253379951165
  ,2021-05-11, 17:37:38 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,56.159237673031456 ,940.2683517097526 ,112.08872219440372
  ,2021-05-11, 17:38:50 ,29 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,93675010 ,88.38827996974071 ,747.4238449820208 ,89.09986555361995
  ,2021-05-11, 17:40:13 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110 ,53.74799701334765 ,905.3412055317943 ,107.92508191249303
  ,2021-05-11, 17:41:28 ,30 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,98915570 ,87.7268558841285 ,785.388509314646 ,93.62560621674608
  ,2021-05-11, 17:42:44 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320 ,50.026553871460465 ,921.5137836500211 ,109.85300346017135
  ,2021-05-11, 17:43:56 ,31 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250 ,79.75239024573321 ,916.5617387974241 ,109.26267371146966
  ,2021-05-11, 17:45:19 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,51.94041220534089 ,937.9721297869263 ,111.81499121033266
  ,2021-05-11, 17:46:28 ,32 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,42.409035839230796 ,907.8736053265867 ,108.22696749288878
  ,2021-05-11, 17:47:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,44.56497150101429 ,941.9001787253595 ,112.28325113360398
  ,2021-05-11, 17:49:01 ,33 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040 ,47.75860379308081 ,898.6042176506753 ,107.1219703734726
  ,2021-05-11, 17:50:24 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830 ,49.254369016841856 ,881.5360590357056 ,105.08728731104203
  ,2021-05-11, 17:51:35 ,34 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,106776410 ,92.28114961680056 ,850.8563818231887 ,101.4299847868906
  ,2021-05-11, 17:52:53 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,IGNORE ,10.118.252.82 ,117257530 ,44.19742181552085 ,937.6889027608571 ,111.78122791777338
  ,2021-05-11, 17:54:03 ,35 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040 ,50.64354271631364 ,898.2084053851171 ,107.07478587449992
  ,2021-05-11, 17:55:22 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,44.202584402415084 ,927.3454211288326 ,110.54818882093818
  ,2021-05-11, 17:56:35 ,36 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104811200 ,94.6092729780197 ,833.6377980589824 ,99.37736964928894
  ,2021-05-11, 17:57:53 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250 ,52.3867324028424 ,913.5733522904482 ,108.90643027906992
  ,2021-05-11, 17:59:04 ,37 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740 ,46.340253049473446 ,952.9984911408964 ,113.60627307187275
  ,2021-05-11, 18:00:28 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110051760 ,46.47559056878488 ,876.9937595086758 ,104.54580301149795
  ,2021-05-11, 18:01:32 ,38 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,106776410 ,92.3935982285737 ,853.4313645669782 ,101.73694665038326
  ,2021-05-11, 18:02:50 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,120532880 ,41.876773975461305 ,961.3884813260674 ,114.60643784118503
  ,2021-05-11, 18:04:10 ,39 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,100225710 ,89.87809871090629 ,799.300661956145 ,95.2840640492612
  ,2021-05-11, 18:05:36 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,43.87049887870658 ,939.8964433374447 ,112.0443872615629
  ,2021-05-11, 18:06:45 ,40 ,CBN_CH8679G_Nelson-24G ,Connecting ,IGNORE ,10.118.252.82 ,120532880 ,46.6601432703271 ,962.2299775274543 ,114.70675200551203
  ,2021-05-11, 18:08:01 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,120532880 ,62.06581231499412 ,961.3681426245716 ,114.60401327902933
  ,2021-05-11, 18:09:27 ,41 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,113982180 ,45.186700613088966 ,908.8917293106115 ,108.34833732969898
  ,2021-05-11, 18:10:52 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,26.266071150122063 ,921.9917362642562 ,109.90997985175326
  ,2021-05-11, 18:12:08 ,42 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115292320 ,43.0949617412021 ,922.2308202887293 ,109.93848088845364
  ,2021-05-11, 18:13:36 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320 ,88.14255928378303 ,920.8403818122752 ,109.77272770551147
  ,2021-05-11, 18:14:53 ,43 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,56.43050078828126 ,908.7241505043901 ,108.32836037926556
  ,2021-05-11, 18:16:16 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110 ,39.04509493962408 ,903.1541785968551 ,107.66436798535051
  ,2021-05-11, 18:17:32 ,44 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460 ,58.25828729184295 ,929.61701137741 ,110.81898348062158
  ,2021-05-11, 18:18:52 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,112016970 ,87.77699207196163 ,895.5795331066363 ,106.76139987786249
  ,2021-05-11, 18:20:26 ,45 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,113982180 ,45.25683451369129 ,911.735275458563 ,108.68731444580114
  ,2021-05-11, 18:21:50 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112672040 ,47.33484286652539 ,898.0874256190708 ,107.06036396253953
  ,2021-05-11, 18:23:08 ,46 ,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,111361900 ,43.4080695989541 ,886.8865266249286 ,105.72511275111778
  ,2021-05-11, 18:24:27 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,112016970 ,56.37765412804484 ,895.1154365084393 ,106.70607525210849
  ,2021-05-11, 18:25:45 ,47 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740 ,60.51389590214815 ,949.3134087454838 ,113.16697701757954
  ,2021-05-11, 18:27:09 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,48.70333338708897 ,946.5864868793705 ,112.84190259925967
  ,2021-05-11, 18:28:30 ,48 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,110706830 ,42.29556282823548 ,881.6643155736981 ,105.10257668181636
  ,2021-05-11, 18:29:56 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,40.538211168724075 ,949.9601589350249 ,113.24407564819155
  ,2021-05-11, 18:31:10 ,49 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,118567670 ,58.521499330470675 ,945.4855485718251 ,112.71066052577795
  ,2021-05-11, 18:32:33 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110051760 ,38.22554750535156 ,879.8474858620182 ,104.88599370265224
  ,2021-05-11, 18:33:57 ,50 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,117912600 ,44.36881947256425 ,942.7975165852464 ,112.39022214236813
  ,2021-05-11, 18:35:21 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,71.60266551257499 ,945.7258086777879 ,112.73930176231717
  ,2021-05-11, 18:36:40 ,51 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,101535850 ,63.591457290427215 ,811.6350620980392 ,96.75443912721147
  ,2021-05-11, 18:38:03 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,95640220 ,73.69679216914378 ,764.9251625847277 ,91.18618519124122
  ,2021-05-11, 18:39:25 ,52 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,119222740 ,46.086488538784934 ,949.9346690085487 ,113.24103701216563
  ,2021-05-11, 18:40:44 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,50.57992645063491 ,949.2992167227909 ,113.16528519663702
  ,2021-05-11, 18:42:00 ,53 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,118567670 ,60.19436592179925 ,945.9032165019036 ,112.76045042299076
  ,2021-05-11, 18:43:19 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250 ,43.75494192339891 ,913.9684189222903 ,108.95352589157704
  ,2021-05-11, 18:44:32 ,54 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,111361900 ,43.10233550803488 ,887.5791871733175 ,105.80768432299107
  ,2021-05-11, 18:45:47 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,45.63723236797749 ,943.2018541878122 ,112.43842294070866
  ,2021-05-11, 18:46:58 ,55 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460 ,58.89043916912976 ,928.3588340666155 ,110.66899705727285
  ,2021-05-11, 18:48:23 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,42.88923155376938 ,952.2145350060459 ,113.51281821799826
